Order_ID,City,Category,Sales,Quantity,Order_Date
1236,Alex,Books,,2,2022-11-25
283,Alex,Electronics,377.0,4,2022-11-28
4509,Mansoura,Electronics,462.0,8,2022-02-08
2972,Alex,Clothing,134.0,6,2022-10-28
2345,Cairo,Books,571.0,2,2022-08-15
522,Cairo,,858.0,3,2022-10-23
4745,Alex,,152.0,7,2022-10-25
3444,Alex,Electronics,610.0,1,2022-02-18
897,Mansoura,Food,926.0,9,2022-03-11
3770,Alex,Books,833.0,6,2022-12-01
2081,Cairo,Books,813.0,5,2022-08-25
4530,Cairo,Electronics,386.0,7,2022-12-09
51,Alex,Food,402.0,9,2022-01-16
2339,Mansoura,Food,443.0,5,2022-03-16
503,Cairo,,823.0,8,2022-05-28
1357,Giza,Books,843.0,3,2022-12-30
1896,Cairo,Electronics,513.0,7,2022-04-15
2620,Mansoura,Electronics,262.0,7,2022-04-09
2135,Giza,Electronics,730.0,2,2022-10-18
1040,Mansoura,Electronics,981.0,8,2022-07-31
4128,Alex,Clothing,470.0,3,2022-12-14
257,Mansoura,Books,323.0,9,2022-12-08
2740,Giza,Food,,8,2022-04-18
3477,Giza,Electronics,652.0,10,2022-10-01
3277,Alex,Books,378.0,8,2022-09-24
4656,Cairo,Food,463.0,2,2022-04-21
4947,Giza,Clothing,581.0,3,2022-04-29
1683,Mansoura,Books,,3,2022-05-17
1657,Alex,Electronics,756.0,6,2022-03-30
113,Cairo,Electronics,346.0,8,2022-11-18
4038,Giza,,772.0,6,2022-05-24
785,Alex,Food,283.0,4,2022-12-18
3807,Cairo,Food,107.0,9,2022-05-05
4621,Cairo,Food,136.0,10,2022-04-07
1894,Mansoura,Food,269.0,4,2022-10-16
4725,Cairo,Books,502.0,5,2022-08-03
650,Mansoura,Clothing,913.0,4,2022-07-13
4168,Tanta,Electronics,,8,2022-09-10
1961,Giza,Books,411.0,3,2022-08-02
1370,Giza,Books,620.0,2,2022-08-05
2307,Cairo,,639.0,5,2022-10-08
1989,Alex,Food,304.0,8,2022-06-24
3148,Tanta,,534.0,6,2022-11-22
4832,Tanta,Books,697.0,6,2022-04-22
1821,Alex,Electronics,429.0,6,2022-06-11
2604,Mansoura,,,5,2022-09-22
4299,Alex,Clothing,,4,2022-06-19
1281,Tanta,Books,519.0,9,2022-09-30
772,Giza,Food,407.0,3,2022-09-08
1986,Alex,Food,814.0,2,2022-09-20
2506,Alex,Clothing,692.0,8,2022-06-17
4792,Tanta,Clothing,418.0,4,2022-03-21
4536,Mansoura,Clothing,582.0,6,2022-10-26
2711,Giza,Electronics,293.0,6,2022-01-10
2558,Alex,Books,987.0,7,2022-10-30
1749,Tanta,Clothing,150.0,9,2022-02-25
3117,Cairo,Clothing,945.0,2,2022-08-24
3154,Tanta,Electronics,490.0,6,2022-05-30
925,Mansoura,Books,650.0,3,2022-08-30
3044,Alex,Food,520.0,9,2022-05-26
4096,Mansoura,Books,451.0,4,2022-08-16
4565,Alex,,569.0,6,2022-07-14
1841,Giza,Clothing,715.0,1,2022-08-23
2581,Tanta,,909.0,8,2022-12-03
1998,Giza,Books,266.0,8,2022-03-21
21,Alex,Books,693.0,6,2022-04-24
3167,Cairo,Books,178.0,1,2022-01-16
35,Mansoura,,332.0,2,2022-02-16
3587,Giza,Books,710.0,7,2022-09-11
1405,Mansoura,Electronics,561.0,9,2022-09-07
1215,Cairo,Books,665.0,5,2022-05-11
3398,Alex,,255.0,5,2022-01-21
3388,Cairo,Food,644.0,10,2022-11-07
1824,Tanta,Books,778.0,10,2022-08-04
3789,Cairo,Books,,8,2022-04-11
594,Mansoura,Electronics,872.0,3,2022-02-01
3005,Mansoura,Electronics,516.0,7,2022-01-20
4885,Mansoura,,275.0,4,2022-05-07
1723,Cairo,Food,682.0,9,2022-09-24
3058,Tanta,Books,787.0,6,2022-06-21
2603,Alex,Food,352.0,9,2022-07-13
3299,Giza,Books,,6,2022-04-28
490,Alex,Electronics,437.0,7,2022-12-26
371,Tanta,,,8,2022-01-17
1614,Tanta,Food,460.0,3,2022-12-06
219,Tanta,Books,764.0,5,2022-06-02
2272,Giza,Food,85.0,1,2022-10-13
2070,Mansoura,Books,990.0,8,2022-04-16
4579,Mansoura,Food,811.0,5,2022-06-13
3841,Tanta,Electronics,685.0,2,2022-08-28
4108,Mansoura,,86.0,7,2022-07-31
498,,Books,893.0,7,2022-02-24
2072,Mansoura,,734.0,8,2022-01-30
1372,,Food,252.0,2,2022-06-18
3835,Cairo,,243.0,3,2022-11-18
3630,Giza,Food,162.0,1,2022-12-04
4273,Giza,Electronics,581.0,1,2022-01-23
4406,,Books,550.0,7,2022-07-20
3872,Alex,Food,703.0,8,2022-10-29
2919,Tanta,Electronics,244.0,7,2022-10-14
868,Cairo,Books,403.0,10,2022-06-01
1020,Alex,Food,828.0,10,2022-02-04
3627,Alex,Books,626.0,6,2022-04-17
2196,Cairo,Books,212.0,10,2022-06-04
1823,Alex,Food,175.0,2,2022-05-15
4733,Giza,Electronics,743.0,7,2022-06-02
373,Cairo,Books,,2,2022-05-30
3942,Tanta,Books,574.0,10,2022-05-10
1186,Tanta,Electronics,691.0,2,2022-07-28
2142,,Electronics,150.0,6,2022-01-07
214,,Electronics,490.0,9,2022-11-14
1842,Tanta,Clothing,952.0,6,2022-09-20
4296,Cairo,Food,178.0,1,2022-05-27
2282,Cairo,Food,,3,2022-08-05
255,Mansoura,Clothing,339.0,5,2022-11-17
4975,Mansoura,Clothing,,9,2022-06-03
4583,Mansoura,Electronics,169.0,3,2022-03-19
158,Tanta,Food,55.0,7,2022-05-29
1083,Giza,Clothing,687.0,4,2022-07-29
3661,Mansoura,Books,802.0,8,2022-04-13
635,Alex,Books,849.0,6,2022-10-30
1637,Giza,Books,346.0,8,2022-04-07
1141,Alex,Books,633.0,10,2022-08-17
404,Giza,Clothing,306.0,9,2022-02-27
458,Cairo,,783.0,2,2022-03-15
1218,,Clothing,696.0,7,2022-11-09
4116,Tanta,Books,255.0,4,2022-04-24
358,Mansoura,Clothing,426.0,1,2022-07-16
4980,Alex,Food,166.0,4,2022-03-27
3414,Alex,Books,,4,2022-02-23
833,Mansoura,Food,822.0,9,2022-08-03
2047,Cairo,Food,207.0,6,2022-09-13
2483,Cairo,Clothing,977.0,9,2022-01-09
4050,Alex,Books,937.0,1,2022-05-22
4308,Mansoura,Electronics,610.0,10,2022-04-01
2748,Tanta,Food,407.0,7,2022-09-16
3268,Alex,Books,571.0,5,2022-01-27
3115,Tanta,Food,593.0,4,2022-02-28
4182,Alex,Food,423.0,2,2022-06-22
4372,Giza,,264.0,8,2022-08-04
2578,Alex,Books,634.0,1,2022-05-21
3035,Mansoura,Books,428.0,4,2022-05-09
4981,Giza,Food,857.0,6,2022-02-28
4060,Cairo,Electronics,899.0,10,2022-05-24
2706,Alex,Books,177.0,4,2022-05-30
145,Giza,Clothing,513.0,7,2022-08-06
1279,Alex,Electronics,718.0,3,2022-03-23
3486,,Books,65.0,6,2022-06-30
4412,,,444.0,8,2022-07-10
4515,Alex,Books,136.0,7,2022-11-10
1816,Cairo,Clothing,123.0,6,2022-07-25
1045,Mansoura,Electronics,,9,2022-10-05
2066,Alex,Books,971.0,10,2022-08-06
229,Cairo,Clothing,,7,2022-12-29
3066,Mansoura,Books,372.0,2,2022-08-04
4898,Giza,Electronics,529.0,8,2022-06-04
14,Giza,,476.0,8,2022-03-07
572,Cairo,Books,391.0,7,2022-04-11
3927,Tanta,Clothing,,3,2022-02-08
2644,Mansoura,Books,,5,2022-04-22
1596,Mansoura,Clothing,454.0,9,2022-07-24
2928,Tanta,Food,680.0,2,2022-10-24
2587,Alex,Electronics,153.0,5,2022-08-17
2996,Tanta,,248.0,4,2022-08-03
1380,Giza,Clothing,331.0,3,2022-04-19
1387,Alex,Clothing,381.0,1,2022-12-16
3397,Cairo,Books,124.0,7,2022-06-01
1778,Giza,Electronics,637.0,4,2022-06-27
1558,Tanta,Food,869.0,9,2022-08-19
4327,Cairo,Books,572.0,1,2022-05-21
4806,Cairo,Clothing,,9,2022-12-09
4261,,Books,875.0,6,2022-09-15
1438,Tanta,Books,659.0,7,2022-06-19
3715,Tanta,Clothing,311.0,5,2022-10-06
681,Mansoura,Clothing,355.0,3,2022-03-27
259,Cairo,,101.0,4,2022-04-27
3169,Alex,Electronics,856.0,3,2022-01-21
1909,Giza,Clothing,879.0,4,2022-06-02
1171,Cairo,Electronics,245.0,3,2022-06-19
1686,Mansoura,Food,468.0,4,2022-07-01
3253,Tanta,Books,58.0,10,2022-07-29
2300,,Food,66.0,9,2022-03-30
4548,Mansoura,Food,512.0,9,2022-02-18
1327,Alex,Books,257.0,1,2022-07-02
1878,Cairo,Food,821.0,1,2022-06-07
476,Tanta,Food,,7,2022-03-29
2360,Mansoura,Clothing,,4,2022-08-01
2222,Mansoura,Clothing,521.0,4,2022-03-04
1206,Giza,Books,603.0,4,2022-01-08
76,Alex,Food,181.0,3,2022-01-14
1671,Alex,Food,743.0,9,2022-03-13
217,Mansoura,Books,365.0,4,2022-03-14
583,Tanta,Books,665.0,9,2022-10-15
1525,Tanta,Books,164.0,9,2022-10-12
2698,Giza,Food,895.0,4,2022-12-09
2607,Giza,Electronics,983.0,9,2022-08-07
898,Alex,Electronics,988.0,3,2022-06-26
4587,Tanta,Clothing,249.0,5,2022-12-17
1123,Giza,Food,,6,2022-09-28
2415,Cairo,Clothing,957.0,10,2022-03-08
1886,Alex,Clothing,145.0,9,2022-01-02
2145,,Food,,7,2022-10-25
1255,Giza,Clothing,393.0,2,2022-09-08
103,Giza,Clothing,270.0,6,2022-11-25
72,,Books,738.0,1,2022-05-26
2103,Giza,Clothing,652.0,4,2022-11-07
3195,Tanta,Electronics,864.0,7,2022-06-14
3246,Mansoura,Electronics,,5,2022-12-14
3092,Alex,,,1,2022-09-16
3353,Giza,Food,749.0,3,2022-08-31
374,Mansoura,Electronics,354.0,9,2022-02-27
1389,Giza,Electronics,73.0,4,2022-01-15
3317,Mansoura,Clothing,118.0,2,2022-01-07
1170,Mansoura,Clothing,74.0,1,2022-08-19
363,Alex,Clothing,310.0,5,2022-09-09
1514,Cairo,Clothing,683.0,5,2022-03-11
4490,Giza,Electronics,715.0,4,2022-12-19
1615,Tanta,Electronics,400.0,8,2022-10-31
1311,Giza,Food,521.0,3,2022-06-25
3845,Giza,,131.0,8,2022-06-30
966,Giza,,670.0,7,2022-02-06
4407,Cairo,Food,,9,2022-07-29
2813,Giza,Food,199.0,2,2022-06-01
2864,Cairo,,927.0,7,2022-10-31
4279,Alex,,971.0,2,2022-05-18
2809,,Food,962.0,2,2022-10-31
2997,Cairo,Clothing,754.0,3,2022-02-23
41,Cairo,Clothing,721.0,3,2022-09-28
2531,Giza,Electronics,,6,2022-09-11
1741,Cairo,Books,750.0,3,2022-12-18
4811,Alex,Clothing,467.0,4,2022-02-13
1677,Giza,Food,,6,2022-01-24
244,Cairo,Food,826.0,6,2022-06-05
1166,Mansoura,Food,,9,2022-01-11
331,Tanta,Food,968.0,7,2022-07-04
4121,,,,3,2022-02-14
2199,,Electronics,982.0,10,2022-09-19
2347,Tanta,Electronics,722.0,5,2022-07-19
682,Mansoura,Books,984.0,1,2022-05-04
968,Tanta,Electronics,349.0,5,2022-02-28
2388,Mansoura,Clothing,886.0,1,2022-01-18
1947,Alex,Food,195.0,4,2022-10-09
13,Giza,Clothing,231.0,6,2022-10-27
110,Mansoura,Clothing,506.0,8,2022-01-15
3800,Mansoura,,156.0,9,2022-05-21
4543,Giza,Books,,5,2022-05-13
2395,Tanta,Books,,5,2022-05-11
85,Giza,Books,62.0,4,2022-04-23
3539,Cairo,Electronics,471.0,10,2022-10-24
1323,,Food,679.0,5,2022-11-20
2087,Mansoura,Electronics,687.0,10,2022-03-05
788,Tanta,Clothing,366.0,7,2022-02-21
4240,Cairo,Clothing,790.0,9,2022-03-23
33,Mansoura,Clothing,350.0,1,2022-11-12
428,Cairo,Books,439.0,4,2022-01-13
2005,Alex,Books,369.0,1,2022-08-03
218,Alex,,409.0,1,2022-04-10
258,Cairo,Electronics,891.0,4,2022-08-18
3952,Giza,Electronics,796.0,9,2022-07-14
2532,,Books,535.0,3,2022-04-27
1859,Alex,Electronics,238.0,1,2022-01-05
3395,Cairo,,78.0,10,2022-11-29
3974,Mansoura,Electronics,921.0,1,2022-07-30
4291,Cairo,Food,813.0,6,2022-05-01
3640,Giza,Clothing,559.0,5,2022-11-22
1809,Tanta,Electronics,806.0,5,2022-11-22
4742,Cairo,Electronics,779.0,6,2022-03-01
1224,,,883.0,8,2022-04-13
3723,Cairo,Books,74.0,7,2022-09-25
3225,Giza,Books,969.0,6,2022-04-12
807,Cairo,,430.0,2,2022-03-18
3450,Cairo,,885.0,7,2022-02-27
218,Alex,,409.0,1,2022-04-10
1336,Giza,Electronics,397.0,10,2022-10-19
491,Alex,Food,667.0,1,2022-02-03
4232,Tanta,Food,979.0,8,2022-05-02
2588,Cairo,Books,157.0,10,2022-06-24
697,,Food,245.0,5,2022-09-24
408,Cairo,Clothing,261.0,1,2022-11-29
2332,Mansoura,Clothing,442.0,6,2022-11-06
1069,Alex,,,10,2022-12-20
1095,Cairo,Clothing,701.0,8,2022-07-01
4822,Alex,,410.0,1,2022-12-17
2929,Giza,Food,172.0,2,2022-11-09
3073,Tanta,Electronics,725.0,3,2022-09-02
1979,Mansoura,Books,,3,2022-10-13
357,Alex,Food,777.0,1,2022-10-16
1927,Alex,Clothing,446.0,9,2022-12-02
1759,,Clothing,341.0,5,2022-04-22
2992,Giza,Books,62.0,3,2022-12-28
4133,Mansoura,Food,984.0,9,2022-03-09
4102,Cairo,,880.0,6,2022-07-12
4413,Tanta,Clothing,698.0,3,2022-06-16
319,Tanta,Clothing,584.0,3,2022-08-09
2907,Cairo,Clothing,,2,2022-02-03
2518,Mansoura,Clothing,,4,2022-10-21
1019,Alex,Food,854.0,9,2022-05-27
3558,Tanta,,355.0,6,2022-05-16
698,Mansoura,Books,861.0,3,2022-07-05
3726,Giza,Clothing,724.0,7,2022-06-02
1093,Tanta,Food,964.0,8,2022-12-02
2352,Cairo,,593.0,6,2022-09-06
2574,,Food,158.0,9,2022-12-06
1222,Alex,Electronics,427.0,2,2022-12-07
388,Cairo,Books,857.0,6,2022-06-08
1137,Tanta,Clothing,880.0,6,2022-01-01
1794,Mansoura,Food,,2,2022-09-14
908,Tanta,,573.0,7,2022-09-17
4028,Tanta,Electronics,766.0,6,2022-10-29
1060,Tanta,Books,264.0,9,2022-12-01
4474,Tanta,Electronics,764.0,2,2022-01-11
4623,Alex,Electronics,618.0,1,2022-05-19
3776,Tanta,Electronics,,10,2022-09-08
3769,Alex,Food,660.0,9,2022-11-17
3083,,,400.0,6,2022-10-26
4351,Alex,Food,189.0,9,2022-10-15
3157,Alex,Food,,9,2022-09-09
4611,Cairo,Books,151.0,4,2022-09-17
2127,Giza,Food,220.0,7,2022-05-31
2273,Giza,Books,427.0,9,2022-07-01
3420,Giza,Food,644.0,5,2022-12-21
231,Cairo,Electronics,,2,2022-02-17
1557,Cairo,Clothing,,8,2022-10-27
4791,Mansoura,,414.0,10,2022-11-09
810,Giza,Books,541.0,9,2022-02-19
3423,Mansoura,Electronics,470.0,7,2022-07-14
543,Cairo,Food,884.0,4,2022-11-20
1192,Mansoura,Clothing,247.0,9,2022-09-03
3906,,Food,694.0,3,2022-04-08
1435,Alex,Electronics,999.0,8,2022-05-24
3935,,,531.0,2,2022-02-05
3229,Alex,Books,314.0,1,2022-02-06
2718,Giza,Books,910.0,7,2022-08-06
714,Alex,Electronics,496.0,8,2022-08-26
1036,Giza,,589.0,1,2022-11-10
843,Cairo,Food,613.0,7,2022-04-17
495,Giza,Clothing,104.0,9,2022-09-25
1758,Mansoura,Food,237.0,4,2022-06-16
500,Giza,Electronics,215.0,2,2022-04-23
497,Cairo,Clothing,,7,2022-09-10
3095,Tanta,Food,231.0,9,2022-06-17
180,Alex,Books,268.0,1,2022-10-21
3352,Giza,Books,997.0,5,2022-09-26
2022,Cairo,,942.0,2,2022-09-12
4242,Giza,Electronics,852.0,7,2022-05-19
4830,Tanta,,198.0,9,2022-03-27
4431,Giza,Food,416.0,5,2022-11-02
2001,Giza,Clothing,111.0,4,2022-06-03
4361,,Food,443.0,1,2022-12-03
4719,Giza,,,9,2022-09-27
3995,Alex,Electronics,814.0,6,2022-03-19
4435,Alex,Clothing,104.0,7,2022-01-01
3623,Giza,Electronics,750.0,6,2022-08-01
1727,Cairo,Books,708.0,1,2022-08-08
4003,Giza,Books,728.0,4,2022-01-13
2963,,Books,868.0,7,2022-06-08
3803,Giza,Clothing,360.0,6,2022-01-17
511,Giza,Clothing,581.0,5,2022-04-20
2678,Cairo,Food,876.0,10,2022-06-08
3080,Cairo,Food,552.0,10,2022-09-02
3474,,Food,677.0,4,2022-11-08
2099,Giza,,,10,2022-11-17
0,Tanta,Electronics,659.0,9,2022-05-09
4535,Tanta,Clothing,441.0,4,2022-07-10
970,Mansoura,Books,,3,2022-08-29
484,,Clothing,196.0,7,2022-04-16
2291,Giza,Electronics,212.0,3,2022-07-18
3941,,Electronics,,1,2022-07-10
2241,Cairo,Food,840.0,9,2022-08-18
1035,Alex,Clothing,120.0,7,2022-03-01
4437,Tanta,Books,586.0,10,2022-08-26
3695,Cairo,Food,779.0,4,2022-01-24
1346,Giza,Clothing,391.0,2,2022-10-13
132,Cairo,Electronics,504.0,3,2022-11-11
2310,Cairo,Clothing,563.0,7,2022-06-18
4415,Tanta,Electronics,463.0,7,2022-03-11
2460,Giza,Electronics,760.0,7,2022-01-05
63,Giza,Electronics,398.0,4,2022-09-30
615,Tanta,Food,571.0,3,2022-04-29
3323,Alex,Books,331.0,6,2022-02-15
2184,Cairo,Books,55.0,10,2022-07-11
1518,Mansoura,Books,777.0,6,2022-04-28
4602,Giza,Electronics,738.0,2,2022-12-27
2987,Mansoura,Books,953.0,1,2022-01-04
4845,Cairo,Clothing,694.0,6,2022-10-16
2825,Giza,Clothing,381.0,1,2022-05-25
403,,Books,123.0,6,2022-11-23
3069,Mansoura,Books,602.0,8,2022-01-31
1229,Alex,Electronics,179.0,6,2022-11-01
651,Tanta,Electronics,599.0,9,2022-10-19
4808,Alex,Food,188.0,9,2022-07-20
266,Tanta,Electronics,757.0,9,2022-07-02
839,Tanta,,852.0,9,2022-04-10
2912,Giza,,415.0,6,2022-03-14
2400,Giza,Books,168.0,7,2022-09-23
3323,Alex,Books,331.0,6,2022-02-15
3059,Tanta,Food,548.0,7,2022-04-27
127,Mansoura,Clothing,790.0,4,2022-08-25
4213,,Books,933.0,7,2022-04-06
3145,Cairo,Clothing,566.0,6,2022-05-09
864,Tanta,Clothing,783.0,9,2022-06-10
705,Tanta,Books,133.0,4,2022-09-22
1681,Mansoura,Food,726.0,2,2022-07-22
2322,Mansoura,,590.0,5,2022-07-15
1589,Mansoura,,109.0,10,2022-04-07
3402,Tanta,Electronics,800.0,8,2022-02-10
3631,Cairo,Books,908.0,9,2022-03-07
4425,Alex,Clothing,372.0,2,2022-10-09
3997,Tanta,,511.0,9,2022-05-11
4976,Alex,Clothing,376.0,5,2022-05-22
308,Mansoura,Books,460.0,7,2022-09-21
91,Tanta,Books,822.0,6,2022-12-15
2348,Giza,Books,,7,2022-07-18
234,Alex,Clothing,112.0,5,2022-04-09
3111,Mansoura,Clothing,531.0,6,2022-06-19
3704,Mansoura,Electronics,844.0,9,2022-07-31
2672,Mansoura,Books,905.0,5,2022-08-31
4042,Cairo,Books,543.0,4,2022-07-23
2982,Cairo,Food,330.0,4,2022-05-02
2547,Giza,,492.0,8,2022-02-01
2647,Alex,Electronics,762.0,3,2022-09-01
1591,Giza,Electronics,892.0,1,2022-12-23
4951,Alex,Books,757.0,7,2022-12-31
558,Tanta,Food,654.0,4,2022-04-09
4635,,Food,,9,2022-03-05
3842,Tanta,Clothing,541.0,8,2022-11-28
1622,Alex,Food,630.0,3,2022-10-20
580,,Clothing,676.0,10,2022-10-19
2014,Giza,Books,366.0,8,2022-09-04
1033,Mansoura,Electronics,716.0,10,2022-03-06
390,Alex,Clothing,307.0,8,2022-12-06
4095,,Books,232.0,9,2022-09-19
1522,Tanta,Books,736.0,7,2022-09-06
2945,Tanta,Food,244.0,9,2022-01-29
584,Mansoura,,144.0,9,2022-11-10
3857,Giza,,911.0,4,2022-12-13
1560,Mansoura,Food,665.0,10,2022-06-10
2814,Giza,Books,744.0,9,2022-09-28
2270,Alex,Food,115.0,3,2022-09-18
1100,Tanta,Books,209.0,3,2022-09-11
3884,,Food,663.0,4,2022-07-31
1788,,Books,333.0,7,2022-03-24
2467,Tanta,Food,,7,2022-11-26
708,Tanta,Electronics,442.0,2,2022-11-27
2444,Giza,Electronics,462.0,9,2022-04-06
3431,Tanta,,409.0,7,2022-08-13
2378,Cairo,Clothing,,4,2022-12-01
3128,Tanta,Food,515.0,3,2022-03-27
2883,Mansoura,Books,,10,2022-05-01
900,Giza,,487.0,5,2022-05-10
2822,Cairo,Electronics,,3,2022-03-30
699,Mansoura,Electronics,169.0,10,2022-04-03
4337,Alex,Electronics,891.0,10,2022-04-12
1689,Cairo,Books,415.0,2,2022-11-24
4596,Mansoura,Books,166.0,8,2022-08-04
4367,Tanta,Books,,1,2022-12-08
4965,Giza,Books,589.0,10,2022-09-17
4593,Mansoura,Food,,10,2022-03-24
1312,,Electronics,115.0,8,2022-02-07
1463,Tanta,Electronics,309.0,6,2022-07-03
197,,Food,111.0,9,2022-08-13
2617,Cairo,Clothing,273.0,2,2022-04-17
351,,Books,447.0,9,2022-09-02
2756,Tanta,Clothing,640.0,9,2022-07-22
108,Alex,Food,902.0,4,2022-06-25
1528,Alex,Books,286.0,6,2022-01-30
2452,Mansoura,Clothing,554.0,6,2022-02-27
1975,Giza,Clothing,943.0,6,2022-08-15
728,Giza,Clothing,421.0,8,2022-09-04
3793,Tanta,,143.0,6,2022-10-20
390,Alex,Clothing,307.0,8,2022-12-06
873,Tanta,Food,666.0,5,2022-10-16
942,,Clothing,421.0,2,2022-05-07
1251,Cairo,Books,,5,2022-02-19
981,Alex,Electronics,366.0,2,2022-05-09
1321,Tanta,Clothing,286.0,4,2022-05-07
1456,Mansoura,Clothing,197.0,5,2022-08-10
830,Mansoura,Clothing,770.0,4,2022-12-18
4957,Giza,Books,435.0,10,2022-09-03
2845,Alex,,700.0,5,2022-03-20
2699,Giza,Electronics,771.0,10,2022-05-21
3949,Tanta,Food,756.0,9,2022-01-01
4324,Giza,Books,338.0,9,2022-02-10
3272,Giza,Clothing,90.0,10,2022-11-13
1619,Cairo,Clothing,,3,2022-10-12
100,Tanta,Electronics,837.0,6,2022-11-01
4730,Mansoura,Food,518.0,10,2022-10-29
1163,Giza,Food,222.0,3,2022-08-08
409,Alex,Food,792.0,7,2022-12-26
611,Giza,Electronics,367.0,8,2022-10-18
2967,Mansoura,Books,623.0,9,2022-06-21
2633,Mansoura,Food,333.0,1,2022-11-10
1085,Tanta,,961.0,4,2022-08-23
550,Tanta,Electronics,,4,2022-07-02
1157,Giza,Books,856.0,1,2022-09-01
1472,Tanta,Books,736.0,7,2022-02-27
112,Mansoura,Clothing,713.0,1,2022-10-11
3778,Giza,Food,974.0,1,2022-12-21
4207,,Books,764.0,3,2022-01-12
3905,Mansoura,Electronics,167.0,10,2022-09-23
4040,Tanta,,673.0,5,2022-06-16
290,Giza,Clothing,581.0,5,2022-02-21
4521,,Electronics,,9,2022-08-05
3375,Tanta,,834.0,3,2022-10-26
1111,Alex,Clothing,993.0,6,2022-01-10
719,Alex,Clothing,549.0,5,2022-12-25
2632,Giza,Clothing,531.0,9,2022-10-09
1911,Cairo,Clothing,755.0,8,2022-08-26
1173,Mansoura,Books,724.0,8,2022-10-18
4052,,Clothing,,7,2022-04-09
1230,Tanta,,,4,2022-08-23
2243,Tanta,Books,440.0,6,2022-01-03
4151,Mansoura,Food,629.0,10,2022-01-25
676,Cairo,Books,199.0,3,2022-05-05
1118,Cairo,Food,353.0,1,2022-11-20
4231,,,771.0,4,2022-09-02
2328,Cairo,Food,398.0,9,2022-07-01
2715,,Food,383.0,7,2022-02-26
3406,Giza,,382.0,6,2022-10-04
4386,Alex,Electronics,837.0,4,2022-01-03
1971,Mansoura,Books,395.0,2,2022-03-18
3436,Mansoura,Books,172.0,9,2022-09-28
3664,Giza,Electronics,170.0,9,2022-11-27
48,Tanta,,401.0,5,2022-02-24
2957,Tanta,Electronics,937.0,8,2022-10-27
1769,Tanta,Books,301.0,4,2022-05-02
1345,Tanta,Clothing,352.0,4,2022-08-29
2423,Tanta,Food,474.0,4,2022-04-08
1169,Alex,Clothing,,4,2022-04-28
4866,,Clothing,441.0,3,2022-02-08
4405,Alex,Food,986.0,2,2022-10-15
3996,Alex,,597.0,8,2022-12-25
3963,,Electronics,575.0,10,2022-06-25
4463,Mansoura,Electronics,108.0,8,2022-10-01
3215,Mansoura,Clothing,59.0,4,2022-07-31
2554,Tanta,Books,729.0,9,2022-12-29
1800,Tanta,Food,285.0,4,2022-05-15
227,Alex,Books,755.0,6,2022-06-21
964,Cairo,Books,933.0,3,2022-02-07
77,Tanta,Electronics,,10,2022-09-17
299,Mansoura,,100.0,3,2022-07-28
3156,Giza,Electronics,843.0,3,2022-02-02
2319,,Electronics,,2,2022-08-09
1221,Alex,Books,915.0,7,2022-08-11
1421,,Books,253.0,9,2022-01-23
4342,Giza,Food,704.0,1,2022-06-30
2274,Giza,Electronics,367.0,3,2022-04-23
2666,Alex,Food,99.0,5,2022-11-16
62,Giza,Books,703.0,3,2022-03-25
1021,Alex,Clothing,523.0,10,2022-10-10
3183,Mansoura,Food,359.0,4,2022-12-07
3751,Alex,Food,295.0,6,2022-07-10
181,Tanta,Electronics,60.0,8,2022-12-21
3747,Mansoura,,855.0,7,2022-07-06
924,Alex,Electronics,435.0,1,2022-07-01
979,Tanta,,804.0,5,2022-05-28
2349,Cairo,Food,324.0,4,2022-12-20
407,Alex,Food,621.0,5,2022-01-26
1604,Alex,Clothing,305.0,9,2022-08-21
2635,Giza,Electronics,,10,2022-07-30
1638,,Electronics,217.0,2,2022-09-15
4244,Cairo,Food,,9,2022-01-15
2247,Alex,Clothing,305.0,5,2022-09-07
4343,Giza,Electronics,,1,2022-06-26
664,Mansoura,Electronics,161.0,3,2022-01-12
1933,Cairo,Books,103.0,6,2022-08-26
1684,Mansoura,Electronics,154.0,9,2022-08-22
3809,Alex,Electronics,,8,2022-10-25
2627,Giza,Electronics,364.0,4,2022-01-28
3557,Alex,Food,78.0,7,2022-12-17
1818,Cairo,Food,,4,2022-11-21
1235,Tanta,Clothing,762.0,9,2022-02-09
3692,Tanta,Clothing,128.0,10,2022-11-25
1874,,Food,,2,2022-05-11
2728,Mansoura,Food,641.0,5,2022-06-27
3883,Cairo,Clothing,455.0,7,2022-06-17
4637,Mansoura,,513.0,5,2022-03-12
3325,Cairo,,706.0,8,2022-10-26
1414,Cairo,Electronics,,10,2022-08-10
475,,Books,,7,2022-07-14
649,Mansoura,Books,235.0,3,2022-10-12
4673,Tanta,,924.0,7,2022-02-13
2181,Giza,Clothing,326.0,2,2022-11-01
3023,Tanta,Clothing,442.0,6,2022-11-17
4887,Cairo,Books,632.0,8,2022-05-26
4021,,Books,103.0,4,2022-08-24
917,Tanta,Food,437.0,10,2022-04-09
2471,Tanta,Clothing,493.0,4,2022-11-26
4441,Tanta,Food,838.0,6,2022-05-11
1084,Giza,Electronics,947.0,2,2022-05-13
4073,Mansoura,Books,189.0,4,2022-06-10
4193,Mansoura,Electronics,636.0,1,2022-01-21
3254,Giza,Clothing,414.0,8,2022-10-08
3649,Giza,Food,533.0,10,2022-07-03
561,Cairo,Electronics,436.0,1,2022-07-07
4339,Cairo,Food,755.0,1,2022-12-22
